,year,community,property_type,area,built_year,electricity,gas,ghg,latitude,longitude,treated,ghg_efficiency,elec_efficiency,gas_efficiency,lat_bin,lon_bin,type of efficiency
23254,2022,NEAR WEST SIDE,Adult Education,180000.0,1975.0,14350198.9,17276628.6,2807.8,41.87785859741725,-87.65957541900607,0,15.59888888888889,79723.32722222223,95981.27,41.87,-87.66,Gas
21122,2022,UPTOWN,Multifamily Housing,115533.0,1928.0,2655410.4,11087045.4,938.6,41.974731931412656,-87.6551137010918,0,8.124085759047198,22983.999376801432,95964.31668873828,41.97,-87.66,Gas
23056,2022,DOUGLAS,Multifamily Housing,289267.0,1960.0,7555493.0,27745500.0,2468.9,41.84018461325017,-87.61700654300184,0,8.535021277919709,26119.443282503707,95916.57534388645,41.84,-87.62,Gas
22099,2022,LAKEVIEW,Multifamily Housing,55296.0,1931.0,702521.7,5293170.0,373.7,41.943248271740224,-87.64170125078137,0,6.758174189814815,12704.747178819443,95724.28385416667,41.94,-87.65,Gas
22353,2022,GRAND BOULEVARD,Multifamily Housing,57850.0,1989.0,1363151.6,5533474.7,473.5,41.820124227704106,-87.61830329371155,1,8.184961106309421,23563.554019014697,95652.11235955058,41.82,-87.62,Gas
21452,2022,WEST RIDGE,Multifamily Housing,57600.0,1951.0,1336254.9,5487900.2,467.5,41.992511442300234,-87.67833003614334,0,8.116319444444445,23198.869791666668,95276.04513888889,41.99,-87.68,Gas
20956,2022,AUSTIN,Senior Living Community,139114.0,1980.0,4499001.6,13219880.1,1294.8,41.87677135996502,-87.75477136468453,1,9.307474445418865,32340.39420906594,95029.11353278605,41.87,-87.76,Gas
21500,2022,NEAR NORTH SIDE,Multifamily Housing,122400.0,1962.0,3800906.8,11619300.3,1117.8,41.898227095018186,-87.62731078276174,0,9.13235294117647,31053.160130718956,94928.92401960785,41.89,-87.63,Gas
23178,2022,NEAR NORTH SIDE,Multifamily Housing,79152.0,1929.0,1464323.6,7513500.2,592.0,41.90155211519587,-87.63006263760182,0,7.4792803719425915,18500.146553466748,94924.95704467355,41.9,-87.64,Gas
22350,2022,AUSTIN,Multifamily Housing,50000.0,1929.0,683195.0,4740632.9,341.8,41.87389353577803,-87.75497378602954,1,6.836,13663.9,94812.65800000001,41.87,-87.76,Gas
23135,2022,NEAR NORTH SIDE,Multifamily Housing,104980.0,1961.0,2315123.4,9929730.6,832.4,41.903312908929266,-87.6274232482672,0,7.929129357972946,22052.994856163077,94586.87940560107,41.9,-87.63,Gas
21541,2022,EDGEWATER,Multifamily Housing,80600.0,1929.0,1616049.8,7602328.8,616.7,41.99447477252838,-87.65773063959293,0,7.651364764267991,20050.24565756824,94321.69727047146,41.99,-87.66,Gas
22079,2022,NEAR NORTH SIDE,Multifamily Housing,260000.0,1966.0,4048174.9,24506419.5,1834.9,41.909544407148665,-87.63153543980728,0,7.057307692307693,15569.90346153846,94255.4596153846,41.9,-87.64,Gas
22654,2022,SOUTH SHORE,Multifamily Housing,73354.0,1929.0,1091239.2,6900427.0,510.2,41.764557949390074,-87.57708452121395,1,6.955312593723587,14876.342121765683,94070.22111950269,41.76,-87.58,Gas
24224,2022,LAKEVIEW,Multifamily Housing,59677.0,1926.0,723544.6,5608731.7,393.2,41.93478096680554,-87.63815899578685,0,6.58880305645391,12124.346062972334,93984.81324463361,41.93,-87.64,Gas
22878,2022,NEAR WEST SIDE,K-12 School,430443.0,1975.0,25835728.1,40434717.7,5550.6,41.87859028351851,-87.66419634456105,0,12.89508715439675,60021.25275588173,93937.44979009997,41.87,-87.67,Gas
22103,2022,SOUTH LAWNDALE,K-12 School,71668.0,1911.0,2269290.5,6729990.1,656.4,41.84559877503448,-87.73122946468891,1,9.158899369314058,31663.929508288216,93905.09153318076,41.84,-87.74,Gas
23822,2022,DOUGLAS,Multifamily Housing,67133.0,1964.0,1148363.2,6302307.6,486.0,41.84077124113993,-87.62311995490514,0,7.23936067209867,17105.792978118065,93877.93782491471,41.84,-87.63,Gas
20987,2022,NEAR WEST SIDE,Hotel,153000.0,2019.0,7715879.2,14353637.3,1778.7,41.885699197163355,-87.64878908937915,0,11.625490196078431,50430.58300653595,93814.62287581699,41.88,-87.65,Gas
22277,2022,LINCOLN PARK,Multifamily Housing,189852.0,1927.0,3927349.1,17771100.3,1461.2,41.92550053743645,-87.63917880349767,0,7.696521500958641,20686.37201609675,93605.02022628153,41.92,-87.64,Gas
22857,2022,WEST RIDGE,Multifamily Housing,99530.0,1983.0,2402895.0,9300499.3,810.5,42.000444324327525,-87.67921254816696,0,8.143273384909072,24142.419371043907,93444.18064905056,42.0,-87.68,Gas
24332,2022,NEAR NORTH SIDE,Multifamily Housing,136591.0,1929.0,1950050.3,12752872.5,934.2,41.90526174319067,-87.62529125994264,0,6.839396446325161,14276.56507383356,93365.39376679284,41.9,-87.63,Gas
21945,2022,AUSTIN,Residential Care Facility,97683.0,1935.0,2254618.9,9111000.0,780.9,41.886384278720506,-87.76493413331998,1,7.994226221553392,23080.975195274506,93271.09118270323,41.88,-87.77,Gas
22129,2022,KENWOOD,Multifamily Housing,67320.0,1961.0,1341510.4,6268460.0,509.6,41.8045676151748,-87.60631200896222,0,7.569815805109923,19927.367795603088,93114.37908496732,41.8,-87.61,Gas
21209,2022,ROGERS PARK,K-12 School,218067.0,1926.0,3661860.9,20182780.3,1554.3,42.00268693638941,-87.66915532539507,1,7.127625913136788,16792.36610766416,92553.11578551546,42.0,-87.67,Gas
23838,2022,LOGAN SQUARE,Multifamily Housing,50000.0,1920.0,716881.5,4625208.0,340.1,41.930187239588115,-87.71105624549634,0,6.8020000000000005,14337.630000000001,92504.16,41.93,-87.72,Gas
23605,2022,RIVERDALE,Multifamily Housing,1182400.0,1945.0,47992217.3,109243642.4,11050.6,41.65913314215221,-87.59988587809623,0,9.345906630581867,40588.81706698241,92391.44316644114,41.65,-87.6,Gas
21348,2022,BRIDGEPORT,Multifamily Housing,116813.0,2007.0,4077521.1,10781516.0,1109.7,41.831724396177286,-87.6462763924342,0,9.499798823761054,34906.398260467584,92297.22719217895,41.83,-87.65,Gas
23103,2022,SOUTH DEERING,K-12 School,82156.0,1945.0,1109817.8,7582690.0,548.9,41.71440176347309,-87.56716721220778,0,6.681191878864599,13508.664005063538,92296.24129704465,41.71,-87.57,Gas
21270,2022,UPTOWN,Multifamily Housing,149600.0,1967.0,2454441.7,13802870.2,1056.4,41.9728941844469,-87.65477170680381,0,7.0614973262032095,16406.695855614973,92265.17513368983,41.97,-87.66,Gas
24349,2022,WEST TOWN,Hospital (General Medical & Surgical),312898.0,1917.0,35405560.5,28868293.5,6196.7,41.900524957170965,-87.69943295362468,0,19.804217348784587,113153.68107178698,92261.03554512974,41.9,-87.7,Gas
24264,2022,LOOP,Office,161166.0,1961.0,6320393.4,14839345.0,1620.7,41.87938530262081,-87.62728105881872,0,10.056091235124034,39216.667287144934,92074.91034089075,41.87,-87.63,Gas
23603,2022,KENWOOD,Multifamily Housing,59310.0,1950.0,1631553.0,5457151.0,504.8,41.80330129185393,-87.58613022646608,0,8.511212274489967,27508.902377339404,92010.63901534311,41.8,-87.59,Gas
21599,2022,OAKLAND,Multifamily Housing,130000.0,1967.0,2060843.9,11959440.0,906.7,41.82163441143447,-87.60194366385075,0,6.974615384615385,15852.645384615384,91995.69230769231,41.82,-87.61,Gas
23352,2022,SOUTH LAWNDALE,K-12 School,59692.0,1912.0,1176566.8,5482420.1,446.2,41.85269133015862,-87.69627777435083,1,7.475038531126449,19710.627889834483,91845.14005226831,41.85,-87.7,Gas
21631,2022,DOUGLAS,Senior Living Community,55031.0,1976.0,1587900.4,5046199.8,477.2,41.834330015257066,-87.62317380513748,0,8.671476077120168,28854.65283204012,91697.40328178662,41.83,-87.63,Gas
22530,2022,NEAR NORTH SIDE,Multifamily Housing,754256.0,2008.0,29648303.7,69000499.2,7570.0,41.8974381950521,-87.62602037433696,0,10.03638022103901,39308.01173606839,91481.53836363251,41.89,-87.63,Gas
22815,2022,NEAR WEST SIDE,Multifamily Housing,113711.0,2006.0,4436086.9,10395124.2,1136.4,41.882987317760424,-87.65014022876997,0,9.993756100992869,39011.94167670674,91417.05024140143,41.88,-87.66,Gas
23576,2022,LOWER WEST SIDE,Supermarket/Grocery Store,65058.0,1970.0,5912500.1,5942591.7,1142.9,41.85198383957328,-87.68578570420526,0,17.567401395677706,90880.44667834855,91342.98164714561,41.85,-87.69,Gas
21567,2022,BRIDGEPORT,K-12 School,58108.0,1881.0,888191.3,5306150.2,398.8,41.829989616224736,-87.64106578961876,0,6.863082535967509,15285.18104219729,91315.31286569836,41.82,-87.65,Gas
21876,2022,AUSTIN,Multifamily Housing,50291.0,1930.0,686163.5,4587960.8,334.1,41.88430601491346,-87.76515190653234,1,6.643335785727069,13643.862718975563,91228.26748324749,41.88,-87.77,Gas
21453,2022,DOUGLAS,Multifamily Housing,67133.0,1964.0,1333751.3,6122449.8,500.9,41.841398020562835,-87.62313595878753,0,7.461308149494287,19867.2977522232,91198.8113148526,41.84,-87.63,Gas
24441,2022,UPTOWN,Multifamily Housing,453194.0,1973.0,12935978.5,41203543.6,3892.4,41.96166713685557,-87.64976056950601,0,8.588816268529591,28544.01977960873,90918.1136555206,41.96,-87.65,Gas
22864,2022,KENWOOD,Multifamily Housing,74550.0,1951.0,1222071.8,6757841.1,519.9,41.802825921308646,-87.5855648248088,0,6.9738430583501,16392.64654594232,90648.43863179073,41.8,-87.59,Gas
20914,2022,ROGERS PARK,Multifamily Housing,62088.0,1967.0,1661671.1,5625168.7,517.6,42.00802983930751,-87.66535497284883,1,8.336554567710348,26763.16035304729,90599.93396469527,42.0,-87.67,Gas
23533,2022,SOUTH SHORE,Multifamily Housing,322820.0,1968.0,4770518.4,29224706.4,2180.6,41.77343856600946,-87.56689930583318,1,6.75484790285608,14777.642029614028,90529.41701257665,41.77,-87.57,Gas
23779,2022,UPTOWN,Multifamily Housing,65492.0,1951.0,986302.4,5920738.4,444.4,41.973465765669154,-87.65181083814068,0,6.785561595309351,15059.891284431687,90403.9943809931,41.97,-87.66,Gas
21040,2022,HYDE PARK,Multifamily Housing,579783.0,1961.0,4921634.3,52357928.4,3429.2,41.79540241485011,-87.58957983449767,0,5.91462667929208,8488.752343549224,90306.07727373863,41.79,-87.59,Gas
21596,2022,NEAR NORTH SIDE,Multifamily Housing,210740.0,2006.0,7414582.2,18987258.4,1985.1,41.90068798554529,-87.62949724857376,0,9.419664040998386,35183.55414254532,90098.02790167979,41.9,-87.63,Gas
23457,2022,LINCOLN PARK,Multifamily Housing,90140.0,1928.0,1601707.1,8103963.7,641.4,41.9307453594304,-87.64084010657474,0,7.115597958730863,17769.104725981808,89904.19014865765,41.93,-87.65,Gas
23990,2022,BRIGHTON PARK,K-12 School,106519.0,1924.0,1883529.8,9570439.7,756.4,41.81305173436363,-87.69940254224113,0,7.101080558398031,17682.57118448352,89847.25448042132,41.81,-87.7,Gas
21654,2022,NORWOOD PARK,Supermarket/Grocery Store,77255.0,1978.0,8262505.8,6931699.9,1456.5,41.97454294770947,-87.81134688421793,0,18.853148663516926,106951.08148339913,89724.93560287361,41.97,-87.82,Gas
22810,2022,LAKEVIEW,Multifamily Housing,139094.0,1926.0,1935091.1,12444251.3,915.9,41.94230541941349,-87.64010535683394,0,6.58475563288136,13912.110515191167,89466.48525457604,41.94,-87.65,Gas
24072,2022,UPTOWN,Multifamily Housing,51150.0,1931.0,809173.8,4572471.6,349.4,41.97272151048372,-87.6637463400288,0,6.83088954056696,15819.624633431087,89393.38416422287,41.97,-87.67,Gas
21435,2022,NEAR NORTH SIDE,Multifamily Housing,126330.0,2002.0,8357188.9,11291540.4,1700.5,41.90573651214896,-87.62618572862607,0,13.46077732921713,66153.63650755957,89381.30610306341,41.9,-87.63,Gas
24385,2022,HYDE PARK,Multifamily Housing,157000.0,1932.0,1830495.6,14022619.0,985.9,41.793643051656744,-87.58235048785373,0,6.279617834394904,11659.207643312102,89316.04458598726,41.79,-87.59,Gas
21062,2022,LAKEVIEW,Supermarket/Grocery Store,82147.0,2017.0,17481787.3,7335000.0,2692.2,41.93974461573451,-87.6685161010639,0,32.77295579875101,212811.02535698202,89291.14879423473,41.93,-87.67,Gas
22575,2022,WOODLAWN,Multifamily Housing,105309.0,1959.0,2160907.8,9395929.8,783.7,41.78284667108402,-87.60450721457696,1,7.441909048609331,20519.68777597356,89222.47671139218,41.78,-87.61,Gas
21515,2022,CALUMET HEIGHTS,Hospital (General Medical & Surgical),637903.0,1960.0,27663678.3,56896698.4,6665.8,41.726329231442904,-87.56727090823563,0,10.449551107300012,43366.59068855296,89193.33879915912,41.72,-87.57,Gas
23818,2022,SOUTH SHORE,Multifamily Housing,171630.0,1926.0,1183728.1,15264315.2,966.7,41.76359135583004,-87.55996713501716,1,5.632465186738916,6896.976635786285,88937.33729534464,41.76,-87.56,Gas
21277,2022,HERMOSA,K-12 School,78700.0,1927.0,1167825.2,6998869.8,525.6,41.9325111830202,-87.73942513693042,1,6.678526048284625,14838.94790343075,88931.00127064802,41.93,-87.74,Gas
24423,2022,HYDE PARK,Multifamily Housing,55932.0,1990.0,971774.5,4970499.8,392.0,41.80201936243133,-87.59361171758853,0,7.008510333976972,17374.213330472718,88866.83472788385,41.8,-87.6,Gas
20926,2022,IRVING PARK,K-12 School,85287.0,1924.0,1481019.6,7574559.8,597.4,41.950050341973395,-87.7168294858019,0,7.004584520501365,17365.12715888705,88812.59512000656,41.95,-87.72,Gas
23133,2022,NEAR WEST SIDE,Other,60000.0,2014.0,4575405.4,5324905.7,885.5,41.88085208048551,-87.67158540351078,0,14.758333333333333,76256.75666666667,88748.42833333333,41.88,-87.68,Gas
21955,2022,NEAR NORTH SIDE,Multifamily Housing,915001.0,1971.0,31514441.0,81171610.1,8462.3,41.89332118867334,-87.61896718885811,0,9.248405192999787,34441.97438035587,88712.04523273744,41.89,-87.62,Gas
24114,2022,NEAR WEST SIDE,K-12 School,69329.0,1894.0,1609402.8,6122799.8,537.2,41.86860343504318,-87.66496329434601,0,7.748561208152433,23213.991259069076,88315.13219576223,41.86,-87.67,Gas
22279,2022,GREATER GRAND CROSSING,K-12 School,81610.0,1903.0,2052382.8,7191950.5,652.3,41.76422335069556,-87.6001716518728,0,7.992893027815218,25148.668055385373,88125.84854797207,41.76,-87.61,Gas
23463,2022,LAKEVIEW,Multifamily Housing,234695.0,1973.0,3957063.7,20673287.3,1619.3,41.94953943879848,-87.64689862171525,0,6.899593088902618,16860.45165001385,88085.7593898464,41.94,-87.65,Gas
21590,2022,HYDE PARK,Multifamily Housing,61800.0,1928.0,552119.6,5432780.4,361.3,41.79382680203668,-87.59474712714882,0,5.8462783171521036,8933.974110032363,87909.06796116506,41.79,-87.6,Gas
21448,2022,KENWOOD,Multifamily Housing,59310.0,1950.0,1504532.6,5204765.4,474.6,41.802608735480234,-87.58611419119629,0,8.002023267577139,25367.26690271455,87755.2756702074,41.8,-87.59,Gas
21127,2022,OAKLAND,Multifamily Housing,102424.0,1963.0,2018147.6,8987720.2,743.2,41.81733455105252,-87.59766473441066,0,7.256111848785441,19703.85456533625,87750.13863938139,41.81,-87.6,Gas
22130,2022,SOUTH SHORE,Multifamily Housing,139733.0,1950.0,3100632.4,12229580.9,1058.0,41.76733163004649,-87.56664891074993,1,7.571582947478405,22189.693200604008,87521.06445864614,41.76,-87.57,Gas
21192,2022,LOGAN SQUARE,Multifamily Housing,50000.0,1920.0,1213522.1,4366789.2,391.8,41.93157946354478,-87.71129631772311,0,7.836000000000001,24270.442000000003,87335.784,41.93,-87.72,Gas
23231,2022,MONTCLARE,Hospital (General Medical & Surgical),362866.0,1981.0,14948511.0,31691002.4,3652.2,41.920336171536384,-87.7949943024895,0,10.064872432247716,41195.67829446683,87335.27638301742,41.92,-87.8,Gas
21863,2022,UPTOWN,Multifamily Housing,64292.0,1927.0,926410.9,5593009.8,419.1,41.973235200725384,-87.65265159554943,0,6.51869594972936,14409.427300441734,86993.86859951471,41.97,-87.66,Gas
22298,2022,MOUNT GREENWOOD,College/University,468006.0,1955.0,13737726.0,40641801.9,3968.1,41.70612377529006,-87.71369359633356,0,8.478737452083946,29353.739054627502,86840.34371354213,41.7,-87.72,Gas
22763,2022,NEAR NORTH SIDE,Multifamily Housing,90080.0,1912.0,1235352.0,7817504.5,577.9,41.90094369603277,-87.61970794231163,0,6.415408525754884,13713.943161634104,86784.01976021314,41.9,-87.62,Gas
23415,2022,NEAR NORTH SIDE,Multifamily Housing,104400.0,1929.0,2134811.5,9040470.2,761.4,41.90565114341531,-87.63018375722896,0,7.293103448275862,20448.386015325672,86594.54214559386,41.9,-87.64,Gas
21010,2022,NEAR NORTH SIDE,Fitness Center/Health Club/Gym,384409.0,1980.0,32008405.0,33170497.9,5977.8,41.89068430238799,-87.63939528336996,0,15.550624465087967,83266.5338220489,86289.5975380389,41.89,-87.64,Gas
21573,2022,EDGEWATER,Multifamily Housing,322050.0,1959.0,5451892.6,27727918.5,2190.9,41.99395801696367,-87.65536027818077,0,6.8029809035864,16928.714795839154,86098.17885421518,41.99,-87.66,Gas
21716,2022,EAST SIDE,K-12 School,214541.0,1957.0,6865281.7,18461741.9,1884.8,41.68810940443177,-87.53755009833142,1,8.785267151733235,31999.858768254086,86052.2785854452,41.68,-87.54,Gas
22418,2022,ENGLEWOOD,K-12 School,85881.0,1894.0,3224039.8,7389309.9,817.1,41.774371138873455,-87.65329645600127,1,9.514327965440552,37540.78084791747,86041.26523910994,41.77,-87.66,Gas
22228,2022,LAKEVIEW,Multifamily Housing,115000.0,1965.0,1424071.4,9859200.4,711.2,41.941666532228886,-87.65154558861623,0,6.184347826086957,12383.22956521739,85732.17739130434,41.94,-87.66,Gas
24273,2022,HYDE PARK,Multifamily Housing,72940.0,1913.0,718492.0,6246698.4,426.4,41.79471769968337,-87.59047318247627,0,5.845900740334521,9850.452426652042,85641.60131615028,41.79,-87.6,Gas
23290,2022,ROGERS PARK,Multifamily Housing,68271.0,1969.0,1632431.9,5844374.0,525.4,41.99830880638971,-87.65969638325635,1,7.695800559534795,23911.05886833355,85605.51332190828,41.99,-87.66,Gas
22393,2022,ROGERS PARK,Multifamily Housing,59535.0,2015.0,786590.5,5089472.7,373.9,42.00499713260392,-87.67073045958253,1,6.280339296212312,13212.236499538087,85487.06979087932,42.0,-87.68,Gas
23550,2022,LOOP,Office,411500.0,1911.0,24141084.6,35119900.6,5045.1,41.8837645981034,-87.63227535353653,0,12.26026731470231,58666.06221142163,85346.052490887,41.88,-87.64,Gas
21205,2022,DOUGLAS,Multifamily Housing,190893.0,1958.0,4764495.0,16276422.6,1492.1,41.83597610218231,-87.61154076113363,0,7.816420717365226,24958.982257075953,85264.63830522858,41.83,-87.62,Gas
21211,2022,LOWER WEST SIDE,K-12 School,69850.0,1902.0,1683702.6,5946630.4,537.6,41.85810053268494,-87.65233933168739,0,7.696492483894058,24104.546886184682,85134.29348604153,41.85,-87.66,Gas
23315,2022,WEST TOWN,Retail Store,52424.0,1990.0,8012164.6,4459611.7,1292.2,41.906243703084954,-87.6698622812847,0,24.64901571799176,152833.90431863267,85068.13100869831,41.9,-87.67,Gas
22606,2022,ENGLEWOOD,K-12 School,188800.0,1979.0,8971110.5,16058779.4,2034.6,41.781492702564215,-87.63494163396629,1,10.776483050847457,47516.4751059322,85057.09427966102,41.78,-87.64,Gas
21501,2022,WEST TOWN,K-12 School,92173.0,1894.0,1444856.7,7838840.2,606.7,41.902908764875995,-87.67373262574593,0,6.582187842426742,15675.48739869593,85044.86346327016,41.9,-87.68,Gas
21763,2022,HEGEWISCH,Senior Living Community,60600.0,2002.0,1640114.3,5135800.1,488.8,41.648457411436006,-87.54012316604066,0,8.066006600660065,27064.592409240922,84749.17656765676,41.64,-87.55,Gas
24035,2022,WOODLAWN,K-12 School,63979.0,1957.0,1674166.1,5421410.3,508.5,41.783395771004585,-87.59079648673224,1,7.9479204113849855,26167.431500961255,84737.3403773113,41.78,-87.6,Gas
21812,2022,AVONDALE,Strip Mall,68831.0,1988.0,3091183.2,5826654.1,716.6,41.94655282616904,-87.700535765616,0,10.411006668506923,44909.75287297875,84651.59739071058,41.94,-87.71,Gas
21416,2022,ROGERS PARK,Multifamily Housing,60120.0,1924.0,499897.1,5084855.7,335.9,42.00906525244359,-87.66261979344948,1,5.587159015302728,8314.988356620093,84578.4381237525,42.0,-87.67,Gas
23081,2022,KENWOOD,Multifamily Housing,842012.0,1963.0,8635434.2,71169926.6,4917.6,41.807254392728545,-87.5866743553796,0,5.840296812872026,10255.71393281806,84523.6488316081,41.8,-87.59,Gas
21908,2022,ROSELAND,Multifamily Housing,114868.0,1954.0,2331619.3,9692088.9,821.9,41.721769042215925,-87.62872804732936,1,7.155169411846641,20298.249294842775,84375.88275237664,41.72,-87.63,Gas
24043,2022,BRIDGEPORT,Multifamily Housing,110616.0,1943.0,3240669.7,9328352.3,922.3,41.83654296420702,-87.64809541792496,0,8.337853475084977,29296.572828523902,84330.94941057352,41.83,-87.65,Gas
22317,2022,CHATHAM,K-12 School,55335.0,1963.0,997720.1,4663130.3,379.1,41.74009637482868,-87.60113444229798,1,6.85099846390169,18030.54305593205,84270.90087647962,41.74,-87.61,Gas
20885,2022,UPTOWN,Multifamily Housing,51163.0,1925.0,541560.1,4310877.6,300.3,41.95835278315766,-87.65180597369445,0,5.86947598850732,10584.995015929479,84257.71749115572,41.95,-87.66,Gas
24256,2022,LINCOLN PARK,Multifamily Housing,227669.0,1971.0,6338171.0,19155931.8,1852.3,41.92568726351064,-87.64095823958841,0,8.135934185154763,27839.411601930875,84139.39447179898,41.92,-87.65,Gas
21212,2022,NEAR NORTH SIDE,K-12 School,53097.0,1926.0,894479.7,4467230.0,355.1,41.906572532817,-87.63551359944138,0,6.687760137107558,16846.143849935026,84133.37853362714,41.9,-87.64,Gas
22080,2022,NORTH PARK,K-12 School,222600.0,1999.0,12755608.8,18701220.2,2673.4,41.9813519623745,-87.70867191793931,0,12.009883198562445,57302.82479784367,84012.66936208445,41.98,-87.71,Gas
22464,2022,KENWOOD,Multifamily Housing,147000.0,1928.0,1210803.3,12324312.1,814.1,41.8044897683403,-87.58473977061743,0,5.538095238095239,8236.757142857145,83838.85782312925,41.8,-87.59,Gas
23982,2022,WEST ENGLEWOOD,K-12 School,70232.0,1910.0,1611166.9,5878750.1,524.5,41.76739834498144,-87.6676758923248,1,7.468105706800319,22940.63817063447,83704.72291832781,41.76,-87.67,Gas
21720,2022,ARMOUR SQUARE,K-12 School,85194.0,1874.0,2013724.9,7130110.0,644.0,41.84395162027452,-87.63531815399789,0,7.559217785290044,23636.933352114,83692.63093645092,41.84,-87.64,Gas
21155,2022,LINCOLN PARK,College/University,149381.0,2001.0,10084698.1,12500368.4,1992.3,41.92323686568482,-87.65368542924351,0,13.337037508116827,67509.91156840562,83681.11339460842,41.92,-87.66,Gas
22119,2022,LAKEVIEW,Multifamily Housing,245006.0,1973.0,4684757.9,20478996.3,1704.8,41.94021288733969,-87.64044977373753,0,6.958196942115703,19120.992547121296,83585.69300343667,41.94,-87.65,Gas
23537,2022,SOUTH SHORE,Multifamily Housing,230250.0,1965.0,4577402.5,19229591.0,1624.3,41.76461470888257,-87.5609753231628,1,7.0545059717698155,19880.14115092291,83516.13897937025,41.76,-87.57,Gas
22792,2022,LINCOLN PARK,Senior Living Community,191337.0,1903.0,6368652.8,15974870.2,1687.3,41.925330555308214,-87.66312243534863,0,8.818472119872267,33285.00394591741,83490.75296466444,41.92,-87.67,Gas
23859,2022,UPTOWN,Multifamily Housing,158600.0,1979.0,3488965.0,13231623.9,1162.3,41.95919625222196,-87.6545308998134,0,7.328499369482976,21998.518284993694,83427.64123581337,41.95,-87.66,Gas
22468,2022,AVONDALE,Multifamily Housing,181132.0,1920.0,2657267.1,15109577.0,1152.5,41.9321113775934,-87.70992900188979,0,6.362763067817945,14670.33489388954,83417.49111145463,41.93,-87.71,Gas
23931,2022,KENWOOD,Multifamily Housing,59310.0,1950.0,1714906.5,4935913.9,488.0,41.803520769527466,-87.58613686042796,0,8.227954813690777,28914.289327263534,83222.28797841848,41.8,-87.59,Gas
23510,2022,IRVING PARK,K-12 School,69480.0,1899.0,167781.7,5772519.9,328.7,41.95890498761068,-87.73398223339892,0,4.730857800805987,2414.820092112838,83081.74870466322,41.95,-87.74,Gas
22846,2022,NEAR NORTH SIDE,Outpatient Rehabilitation/Physical Therapy,1260211.0,2016.0,58093410.1,104669918.5,13211.2,41.89413360018428,-87.6181791495801,0,10.483323824343701,46098.16141900047,83057.45506109692,41.89,-87.62,Gas
22620,2022,UPTOWN,Multifamily Housing,75600.0,1926.0,880398.0,6276972.6,449.4,41.96628368822802,-87.65349140566876,0,5.944444444444444,11645.476190476189,83028.73809523809,41.96,-87.66,Gas
24191,2022,LINCOLN PARK,Multifamily Housing,133560.0,1925.0,1958421.0,11087776.7,846.9,41.93249938376304,-87.64138408340108,0,6.340970350404313,14663.230008984727,83017.19601677147,41.93,-87.65,Gas
22987,2022,LOOP,Hotel,600700.0,1873.0,14760608.2,49868061.9,4592.9,41.87525982581901,-87.6243966738356,0,7.645913101381721,24572.345929748626,83016.58381887797,41.87,-87.63,Gas
24342,2022,LINCOLN SQUARE,K-12 School,155337.0,1888.0,3904252.8,12890669.8,1198.9,41.96784758016131,-87.67632504502491,0,7.718058157425469,25134.081384345,82985.18575741776,41.96,-87.68,Gas
21877,2022,NEAR WEST SIDE,Hotel,72000.0,2000.0,4453093.5,5972879.9,903.8,41.87343456580039,-87.66643368144297,0,12.552777777777777,61848.52083333333,82956.66527777779,41.87,-87.67,Gas
21870,2022,LAKEVIEW,Multifamily Housing,841880.0,1960.0,14741445.4,69825968.3,5650.4,41.94868367437477,-87.64364975850548,0,6.7116453651351735,17510.15037772604,82940.52394640566,41.94,-87.65,Gas
21457,2022,BRIGHTON PARK,K-12 School,121557.0,1905.0,3790251.1,10072379.7,1034.2,41.821878601322474,-87.7002285852032,0,8.507942775817106,31180.854249446762,82861.37120856882,41.82,-87.71,Gas
21467,2022,EDGEWATER,Multifamily Housing,582000.0,1962.0,12813696.5,48188963.9,4247.3,41.98563842104888,-87.6550943232709,0,7.297766323024055,22016.66065292096,82798.90704467354,41.98,-87.66,Gas
23756,2022,NEAR NORTH SIDE,Multifamily Housing,161864.0,1957.0,2215484.1,13392138.8,1003.1,41.89916336470664,-87.6198424686338,0,6.197177877724509,13687.318366035684,82736.98166361885,41.89,-87.62,Gas
22659,2022,LAKEVIEW,Multifamily Housing,586721.0,1957.0,7410278.5,48519799.8,3553.2,41.93304198721907,-87.63802271094978,0,6.05603003812715,12629.986825083814,82696.5453767634,41.93,-87.64,Gas
24190,2022,HYDE PARK,Multifamily Housing,61422.0,1990.0,879559.4,5072484.9,385.3,41.79897236693985,-87.59191794031076,0,6.272996646152844,14319.940737846375,82584.17016704114,41.79,-87.6,Gas
22930,2022,SOUTH SHORE,Senior Living Community,97516.0,1994.0,3081641.0,8047699.5,833.3,41.76571177860111,-87.56662638740687,1,8.545264366873127,31601.38849009393,82526.96480577547,41.76,-87.57,Gas
21739,2022,LAKEVIEW,Office,247887.0,2017.0,8872500.4,20433740.4,2254.0,41.948894492280026,-87.65681760203104,0,9.092852791796263,35792.51997886134,82431.67410957412,41.94,-87.66,Gas
21168,2022,LAKEVIEW,K-12 School,76423.0,1915.0,1125168.4,6295730.0,482.6,41.960741285863286,-87.67095905441798,0,6.314852858432672,14722.90279104458,82380.0426573152,41.96,-87.68,Gas
24266,2022,WASHINGTON HEIGHTS,Senior Living Community,65505.0,2001.0,1619676.4,5389499.7,499.6,41.70701444667531,-87.6441025853011,0,7.626898710022136,24725.996488817647,82276.15754522556,41.7,-87.65,Gas
